t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
24.762,3.0004,9.0341,-2.8290,-8.8415,5.1637,8.8766
24.784,2.9864,9.0448,-2.8166,-8.8506,5.1475,8.8858
24.804,2.9790,9.0505,-2.8082,-8.8567,5.1344,8.8958
24.826,2.9716,9.0562,-2.7999,-8.8627,5.1344,8.8958
24.848,2.9641,9.0619,-2.7915,-8.8688,5.1206,8.9064
24.868,2.9567,9.0675,-2.7802,-8.8746,5.1206,8.9064
24.890,2.9492,9.0732,-2.7718,-8.8807,5.1035,8.9168
24.912,2.9343,9.0844,-2.7634,-8.8867,5.0903,8.9268
24.932,2.9268,9.0900,-2.7550,-8.8927,5.0903,8.9268
24.954,2.9193,9.0956,-2.7397,-8.9008,5.0763,8.9373
24.976,2.9118,9.1012,-2.7312,-8.9068,5.0593,8.9470
24.996,2.9043,9.1068,-2.7228,-8.9127,5.0593,8.9470
25.018,2.8893,9.1179,-2.7143,-8.9187,5.0460,8.9568
25.040,2.8817,9.1234,-2.7059,-8.9246,5.0320,8.9672
25.060,2.8742,9.1289,-2.6955,-8.9292,5.0320,8.9672
25.082,2.8666,9.1345,-2.6870,-8.9351,5.0158,8.9762
25.104,2.8591,9.1400,-2.6741,-8.9438,5.0023,8.9858
25.124,2.8515,9.1455,-2.6655,-8.9496,5.0023,8.9858
25.146,2.8364,9.1564,-2.6569,-8.9554,4.9879,8.9960
25.168,2.8288,9.1619,-2.6486,-8.9579,4.9879,8.9960
25.188,2.8212,9.1673,-2.6400,-8.9636,4.9738,9.0028
25.210,2.8136,9.1728,-2.6314,-8.9693,4.9602,9.0122
25.232,2.8060,9.1782,-2.6228,-8.9750,4.9602,9.0122
25.254,2.7907,9.1890,-2.6104,-8.9821,4.9457,9.0223
25.274,2.7831,9.1944,-2.6018,-8.9878,4.9319,9.0308
25.296,2.7754,9.1998,-2.5933,-8.9934,4.9319,9.0308
25.318,2.7678,9.2052,-2.5848,-8.9990,4.9184,9.0401
25.338,2.7603,9.2106,-2.5763,-9.0047,4.9042,9.0501
25.360,2.7452,9.2213,-2.5630,-9.0121,4.9042,9.0501
25.382,2.7377,9.2266,-2.5545,-9.0178,4.8850,9.0620
25.402,2.7302,9.2320,-2.5460,-9.0235,4.8850,9.0620
25.424,2.7228,9.2373,-2.5333,-9.0321,4.8716,9.0714
25.446,2.7153,9.2427,-2.5249,-9.0378,4.8577,9.0814
25.466,2.7012,9.2528,-2.5124,-9.0444,4.8577,9.0814
25.488,2.6938,9.2581,-2.5038,-9.0500,4.8394,9.0924
25.510,2.6864,9.2634,-2.4953,-9.0556,4.8259,9.1017
25.530,2.6789,9.2688,-2.4867,-9.0613,4.8259,9.1017
25.552,2.6715,9.2741,-2.4782,-9.0669,4.8117,9.1115
25.574,2.6567,9.2847,-2.4642,-9.0752,4.7962,9.1214
25.594,2.6492,9.2900,-2.4556,-9.0809,4.7962,9.1214
25.616,2.6418,9.2953,-2.4471,-9.0865,4.7827,9.1307
25.638,2.6344,9.3006,-2.4385,-9.0921,4.7684,9.1405
25.658,2.6269,9.3059,-2.4284,-9.0968,4.7684,9.1405
25.680,2.6195,9.3111,-2.4199,-9.1024,4.7525,9.1495
25.702,2.6046,9.3216,-2.4113,-9.1080,4.7525,9.1495
25.722,2.5971,9.3268,-2.4028,-9.1135,4.7390,9.1587
25.744,2.5896,9.3320,-2.3899,-9.1218,4.7247,9.1684
25.766,2.5821,9.3373,-2.3807,-9.1261,4.7247,9.1684
25.786,2.5746,9.3424,-2.3721,-9.1316,4.7096,9.1769
25.808,2.5596,9.3528,-2.3635,-9.1370,4.6961,9.1860
25.830,2.5521,9.3579,-2.3549,-9.1425,4.6961,9.1860
25.850,2.5445,9.3631,-2.3463,-9.1479,4.6818,9.1957
25.872,2.5370,9.3682,-2.3357,-9.1534,4.6652,9.2053
25.894,2.5294,9.3733,-2.3227,-9.1615,4.6652,9.2053
25.914,2.5219,9.3784,-2.3140,-9.1669,4.6516,9.2143
25.936,2.5067,9.3885,-2.3053,-9.1723,4.6516,9.2143
25.958,2.4991,9.3936,-2.2942,-9.1776,4.6371,9.2238
25.978,2.4915,9.3986,-2.2855,-9.1830,4.6200,9.2333
26.000,2.4839,9.4036,-2.2768,-9.1884,4.6200,9.2333
26.022,2.4763,9.4087,-2.2680,-9.1938,4.6063,9.2422
26.042,2.4610,9.4187,-2.2592,-9.1991,4.5917,9.2517
26.064,2.4533,9.4236,-2.2457,-9.2057,4.5917,9.2517
26.086,2.4456,9.4286,-2.2369,-9.2109,4.5766,9.2596
26.106,2.4378,9.4335,-2.2280,-9.2161,4.5626,9.2683
26.128,2.4301,9.4384,-2.2191,-9.2213,4.5626,9.2683
26.150,2.4146,9.4481,-2.2102,-9.2264,4.5477,9.2775
26.170,2.4068,9.4529,-2.2004,-9.2315,4.5477,9.2775
26.192,2.3990,9.4577,-2.1914,-9.2366,4.5318,9.2865
26.214,2.3912,9.4624,-2.1780,-9.2441,4.5177,9.2950
26.234,2.3834,9.4671,-2.1690,-9.2492,4.5177,9.2950
26.256,2.3756,9.4719,-2.1599,-9.2534,4.5027,9.3039
26.278,2.3599,9.4813,-2.1508,-9.2584,4.4874,9.3120
26.298,2.3520,9.4859,-2.1418,-9.2633,4.4874,9.3120
26.320,2.3441,9.4906,-2.1327,-9.2682,4.4731,9.3202
26.342,2.3363,9.4952,-2.1236,-9.2731,4.4579,9.3289
26.362,2.3284,9.4998,-2.1136,-9.2776,4.4579,9.3289
26.384,2.3126,9.5090,-2.1000,-9.2849,4.4417,9.3372
26.406,2.3047,9.5135,-2.0909,-9.2896,4.4273,9.3453
26.426,2.2968,9.5181,-2.0818,-9.2944,4.4273,9.3453
26.448,2.2888,9.5226,-2.0727,-9.2992,4.4121,9.3537
26.470,2.2809,9.5270,-2.0628,-9.3026,4.4121,9.3537
26.490,2.2730,9.5315,-2.0537,-9.3073,4.3960,9.3609
26.512,2.2571,9.5404,-2.0446,-9.3119,4.3816,9.3687
26.534,2.2491,9.5449,-2.0309,-9.3189,4.3816,9.3687
26.554,2.2412,9.5493,-2.0226,-9.3211,4.3663,9.3770
26.576,2.2332,9.5537,-2.0135,-9.3257,4.3518,9.3827
26.598,2.2252,9.5581,-2.0043,-9.3302,4.3518,9.3827
26.618,2.2092,9.5669,-1.9951,-9.3347,4.3373,9.3903
26.640,2.2012,9.5713,-1.9860,-9.3392,4.3219,9.3984
26.662,2.1931,9.5756,-1.9777,-9.3412,4.3219,9.3984
26.682,2.1851,9.5800,-1.9685,-9.3456,4.3074,9.4037
26.704,2.1771,9.5843,-1.9547,-9.3521,4.2929,9.4111
26.726,2.1609,9.5929,-1.9455,-9.3565,4.2929,9.4111
26.746,2.1529,9.5972,-1.9363,-9.3608,4.2773,9.4190
26.768,2.1448,9.6015,-1.9239,-9.3637,4.2773,9.4190
26.790,2.1367,9.6057,-1.9146,-9.3680,4.2585,9.4253
26.810,2.1285,9.6100,-1.9052,-9.3722,4.2438,9.4324
26.832,2.1204,9.6142,-1.8959,-9.3763,4.2438,9.4324
26.854,2.1041,9.6225,-1.8815,-9.3821,4.2282,9.4400
26.874,2.0960,9.6267,-1.8722,-9.3862,4.2121,9.4469
26.896,2.0878,9.6308,-1.8628,-9.3903,4.2121,9.4469
26.918,2.0797,9.6350,-1.8534,-9.3944,4.1972,9.4539
26.938,2.0715,9.6391,-1.8440,-9.3984,4.1815,9.4612
26.960,2.0551,9.6473,-1.8370,-9.3996,4.1815,9.4612
26.982,2.0469,9.6513,-1.8276,-9.4036,4.1681,9.4654
27.002,2.0387,9.6554,-1.8182,-9.4076,4.1681,9.4654
27.024,2.0305,9.6594,-1.8041,-9.4135,4.1532,9.4722
27.046,2.0222,9.6634,-1.7947,-9.4174,4.1373,9.4793
27.066,2.0140,9.6675,-1.7837,-9.4223,4.1373,9.4793
27.088,1.9976,9.6755,-1.7742,-9.4262,4.1198,9.4874
27.110,1.9894,9.6795,-1.7648,-9.4301,4.1049,9.4941
27.132,1.9812,9.6835,-1.7554,-9.4341,4.1049,9.4941
27.152,1.9730,9.6875,-1.7459,-9.4380,4.0891,9.5011
27.174,1.9648,9.6915,-1.7300,-9.4450,4.0715,9.5095
27.196,1.9483,9.6995,-1.7206,-9.4490,4.0715,9.5095
27.216,1.9401,9.7034,-1.7111,-9.4529,4.0565,9.5161
27.238,1.9319,9.7074,-1.7016,-9.4567,4.0406,9.5231
27.260,1.9237,9.7113,-1.6895,-9.4625,4.0406,9.5231
27.280,1.9154,9.7153,-1.6800,-9.4665,4.0220,9.5322
27.302,1.8989,9.7231,-1.6705,-9.4704,4.0220,9.5322
27.324,1.8907,9.7270,-1.6562,-9.4763,4.0069,9.5389
27.344,1.8824,9.7309,-1.6467,-9.4801,3.9910,9.5458
27.366,1.8741,9.7347,-1.6358,-9.4838,3.9910,9.5458
27.388,1.8659,9.7386,-1.6263,-9.4876,3.9736,9.5526
27.408,1.8576,9.7424,-1.6168,-9.4915,3.9585,9.5592
27.430,1.8410,9.7501,-1.6072,-9.4953,3.9585,9.5592
27.452,1.8327,9.7538,-1.5977,-9.4991,3.9426,9.5662
27.472,1.8244,9.7576,-1.5877,-9.5021,3.9261,9.5722
27.494,1.8161,9.7614,-1.5735,-9.5078,3.9261,9.5722
27.516,1.8077,9.7651,-1.5639,-9.5115,3.9110,9.5786
27.536,1.7911,9.7726,-1.5544,-9.5153,3.9110,9.5786
27.558,1.7827,9.7763,-1.5452,-9.5174,3.8950,9.5855
27.580,1.7744,9.7800,-1.5357,-9.5211,3.8792,9.5906
27.600,1.7660,9.7836,-1.5261,-9.5248,3.8792,9.5906
27.622,1.7576,9.7873,-1.5166,-9.5285,3.8642,9.5969
27.644,1.7409,9.7945,-1.5071,-9.5322,3.8482,9.6037
27.664,1.7325,9.7981,-1.4969,-9.5342,3.8482,9.6037
27.686,1.7241,9.8017,-1.4873,-9.5377,3.8363,9.6066
27.708,1.7156,9.8053,-1.4778,-9.5411,3.8211,9.6125
27.728,1.7072,9.8088,-1.4682,-9.5445,3.8211,9.6125
27.750,1.6988,9.8123,-1.4586,-9.5478,3.8049,9.6188
27.772,1.6819,9.8193,-1.4491,-9.5508,3.7888,9.6245
27.792,1.6735,9.8228,-1.4395,-9.5541,3.7888,9.6245
27.814,1.6650,9.8263,-1.4252,-9.5590,3.7736,9.6302
27.836,1.6566,9.8297,-1.4156,-9.5623,3.7736,9.6302
27.856,1.6481,9.8331,-1.4058,-9.5647,3.7575,9.6362
27.878,1.6311,9.8399,-1.3962,-9.5680,3.7411,9.6414
27.900,1.6226,9.8433,-1.3866,-9.5712,3.7411,9.6414
27.920,1.6141,9.8467,-1.3770,-9.5743,3.7259,9.6469
27.942,1.6056,9.8500,-1.3674,-9.5775,3.7098,9.6527
27.964,1.5971,9.8533,-1.3528,-9.5812,3.7098,9.6527
27.984,1.5886,9.8566,-1.3432,-9.5843,3.6933,9.6575
28.006,1.5715,9.8632,-1.3336,-9.5874,3.6781,9.6629
28.028,1.5630,9.8664,-1.3240,-9.5905,3.6781,9.6629
28.048,1.5545,9.8696,-1.3144,-9.5935,3.6620,9.6685
28.070,1.5459,9.8728,-1.3045,-9.5959,3.6620,9.6685
28.092,1.5373,9.8760,-1.2949,-9.5989,3.6455,9.6735
28.112,1.5202,9.8824,-1.2854,-9.6019,3.6303,9.6787
28.134,1.5116,9.8855,-1.2710,-9.6063,3.6303,9.6787
28.156,1.5040,9.8883,-1.2605,-9.6080,3.6142,9.6842
28.176,1.4954,9.8914,-1.2509,-9.6109,3.5970,9.6884
28.198,1.4868,9.8945,-1.2413,-9.6137,3.5970,9.6884
28.220,1.4696,9.9006,-1.2317,-9.6166,3.5818,9.6934
28.240,1.4609,9.9036,-1.2220,-9.6194,3.5656,9.6987
28.262,1.4523,9.9067,-1.2109,-9.6205,3.5656,9.6987
28.284,1.4437,9.9096,-1.1965,-9.6246,3.5478,9.7021
28.304,1.4350,9.9126,-1.1868,-9.6273,3.5325,9.7069
28.326,1.4177,9.9185,-1.1772,-9.6299,3.5325,9.7069
28.348,1.4091,9.9215,-1.1675,-9.6326,3.5163,9.7120
28.368,1.4004,9.9244,-1.1570,-9.6346,3.5163,9.7120
28.390,1.3917,9.9273,-1.1473,-9.6371,3.4991,9.7163
28.412,1.3831,9.9301,-1.1376,-9.6397,3.4837,9.7208
28.432,1.3744,9.9330,-1.1279,-9.6422,3.4837,9.7208
28.454,1.3560,9.9389,-1.1182,-9.6447,3.4674,9.7256
28.476,1.3473,9.9417,-1.1035,-9.6473,3.4508,9.7291
28.496,1.3386,9.9445,-1.0938,-9.6498,3.4508,9.7291
28.518,1.3299,9.9473,-1.0841,-9.6522,3.4354,9.7335
28.540,1.3212,9.9500,-1.0744,-9.6546,3.4190,9.7381
28.560,1.3125,9.9527,-1.0631,-9.6560,3.4190,9.7381
28.582,1.2950,9.9581,-1.0534,-9.6583,3.4010,9.7416
28.604,1.2862,9.9608,-1.0388,-9.6617,3.3856,9.7458
28.624,1.2775,9.9634,-1.0291,-9.6640,3.3856,9.7458
28.646,1.2687,9.9661,-1.0194,-9.6662,3.3692,9.7501
28.668,1.2600,9.9687,-1.0106,-9.6675,3.3692,9.7501
28.688,1.2424,9.9738,-1.0010,-9.6697,3.3538,9.7533
28.710,1.2337,9.9764,-0.9913,-9.6718,3.3384,9.7573
28.732,1.2249,9.9789,-0.9816,-9.6740,3.3384,9.7573
28.752,1.2161,9.9814,-0.9719,-9.6761,3.3221,9.7614
28.774,1.2073,9.9839,-0.9558,-9.6792,3.3040,9.7655
28.796,1.1897,9.9889,-0.9461,-9.6813,3.3040,9.7655
28.816,1.1809,9.9913,-0.9364,-9.6833,3.2886,9.7692
28.838,1.1721,9.9938,-0.9266,-9.6853,3.2722,9.7731
28.860,1.1632,9.9962,-0.9157,-9.6865,3.2722,9.7731
28.880,1.1554,9.9983,-0.9059,-9.6884,3.2545,9.7762
28.902,1.1377,10.0030,-0.8962,-9.6902,3.2545,9.7762
28.924,1.1289,10.0053,-0.8815,-9.6930,3.2390,9.7796
28.944,1.1200,10.0077,-0.8717,-9.6947,3.2225,9.7832
28.966,1.1112,10.0099,-0.8573,-9.6999,3.2225,9.7832
28.988,1.1023,10.0122,-0.8474,-9.7017,3.2012,9.7904
29.010,1.0846,10.0167,-0.8376,-9.7035,3.1856,9.7937
29.030,1.0757,10.0189,-0.8277,-9.7053,3.1856,9.7937
29.052,1.0669,10.0211,-0.8179,-9.7070,3.1691,9.7970
29.074,1.0580,10.0233,-0.8029,-9.7103,3.1522,9.8013
29.094,1.0491,10.0255,-0.7930,-9.7120,3.1522,9.8013
29.116,1.0402,10.0276,-0.7831,-9.7136,3.1365,9.8044
29.138,1.0224,10.0319,-0.7732,-9.7152,3.1198,9.8076
29.158,1.0135,10.0340,-0.7619,-9.7178,3.1198,9.8076
29.180,1.0046,10.0361,-0.7519,-9.7194,3.1015,9.8119
29.202,0.9956,10.0381,-0.7419,-9.7210,3.1015,9.8119
29.222,0.9866,10.0402,-0.7319,-9.7225,3.0857,9.8149
29.244,0.9686,10.0441,-0.7219,-9.7239,3.0688,9.8178
29.266,0.9596,10.0460,-0.7077,-9.7265,3.0688,9.8178
29.286,0.9506,10.0479,-0.6978,-9.7278,3.0527,9.8212
29.308,0.9415,10.0497,-0.6878,-9.7290,3.0369,9.8237
29.330,0.9325,10.0515,-0.6778,-9.7302,3.0369,9.8237
29.350,0.9234,10.0532,-0.6679,-9.7314,3.0199,9.8262
29.372,0.9051,10.0566,-0.6570,-9.7331,3.0021,9.8293
29.394,0.8960,10.0583,-0.6419,-9.7347,3.0021,9.8293
29.414,0.8869,10.0600,-0.6318,-9.7357,2.9861,9.8314
29.436,0.8777,10.0616,-0.6217,-9.7366,2.9861,9.8314
29.458,0.8686,10.0632,-0.6123,-9.7406,2.9690,9.8335
29.478,0.8502,10.0663,-0.6022,-9.7415,2.9527,9.8388
29.500,0.8410,10.0679,-0.5921,-9.7425,2.9527,9.8388
29.522,0.8318,10.0694,-0.5819,-9.7434,2.9365,9.8408
29.542,0.8226,10.0709,-0.5718,-9.7443,2.9193,9.8427
29.564,0.8134,10.0724,-0.5585,-9.7476,2.9193,9.8427
29.586,0.7950,10.0753,-0.5484,-9.7484,2.9042,9.8467
29.606,0.7858,10.0767,-0.5382,-9.7493,2.8881,9.8486
29.628,0.7766,10.0781,-0.5281,-9.7502,2.8881,9.8486
29.650,0.7674,10.0795,-0.5179,-9.7510,2.8708,9.8504
29.670,0.7581,10.0809,-0.5094,-9.7536,2.8708,9.8504
29.692,0.7489,10.0823,-0.4993,-9.7544,2.8553,9.8541
29.714,0.7304,10.0850,-0.4840,-9.7556,2.8391,9.8559
29.734,0.7212,10.0863,-0.4739,-9.7564,2.8391,9.8559
29.756,0.7119,10.0877,-0.4611,-9.7615,2.8218,9.8577
29.778,0.7027,10.0889,-0.4509,-9.7623,2.8020,9.8642
29.798,0.6934,10.0902,-0.4407,-9.7632,2.8020,9.8642
29.820,0.6749,10.0928,-0.4305,-9.7640,2.7857,9.8660
29.842,0.6657,10.0940,-0.4203,-9.7648,2.7685,9.8677
29.862,0.6564,10.0952,-0.4105,-9.7678,2.7685,9.8677
29.884,0.6471,10.0964,-0.3952,-9.7691,2.7517,9.8719
29.906,0.6379,10.0976,-0.3850,-9.7699,2.7354,9.8737
29.926,0.6286,10.0988,-0.3748,-9.7707,2.7354,9.8737
29.948,0.6101,10.1012,-0.3650,-9.7734,2.7181,9.8755
29.970,0.6009,10.1024,-0.3548,-9.7743,2.7181,9.8755
29.990,0.5916,10.1035,-0.3446,-9.7751,2.7013,9.8794
30.012,0.5823,10.1047,-0.3344,-9.7759,2.6851,9.8812
30.034,0.5731,10.1058,-0.3191,-9.7771,2.6851,9.8812
30.054,0.5545,10.1080,-0.3118,-9.7797,2.6677,9.8830
30.076,0.5452,10.1091,-0.2963,-9.7809,2.6481,9.8872
30.098,0.5360,10.1101,-0.2860,-9.7816,2.6481,9.8872
30.118,0.5267,10.1111,-0.2758,-9.7823,2.6317,9.8888
30.140,0.5175,10.1121,-0.2655,-9.7829,2.6144,9.8903
30.162,0.4990,10.1139,-0.2574,-9.7837,2.6144,9.8903
30.182,0.4898,10.1147,-0.2472,-9.7842,2.5991,9.8920
30.204,0.4806,10.1155,-0.2320,-9.7849,2.5829,9.8932
30.226,0.4715,10.1163,-0.2218,-9.7853,2.5829,9.8932
30.246,0.4623,10.1170,-0.2121,-9.7870,2.5657,9.8944
30.268,0.4532,10.1177,-0.2020,-9.7874,2.5657,9.8944
30.290,0.4349,10.1190,-0.1919,-9.7877,2.5489,9.8969
30.310,0.4257,10.1196,-0.1818,-9.7880,2.5328,9.8979
30.332,0.4166,10.1201,-0.1717,-9.7883,2.5328,9.8979
30.354,0.4074,10.1207,-0.1555,-9.7880,2.5157,9.8988
30.374,0.3983,10.1212,-0.1454,-9.7882,2.4974,9.8991
30.396,0.3800,10.1222,-0.1353,-9.7883,2.4974,9.8991
30.418,0.3709,10.1226,-0.1252,-9.7884,2.4813,9.8997
30.438,0.3618,10.1231,-0.1150,-9.7885,2.4641,9.9004
30.460,0.3526,10.1235,-0.1050,-9.7882,2.4641,9.9004
30.482,0.3435,10.1239,-0.0949,-9.7882,2.4470,9.9006
30.502,0.3344,10.1242,-0.0848,-9.7882,2.4470,9.9006
30.524,0.3161,10.1249,-0.0697,-9.7882,2.4308,9.9011
30.546,0.3070,10.1252,-0.0632,-9.7851,2.4137,9.9015
30.566,0.2978,10.1255,-0.0532,-9.7850,2.4137,9.9015
30.588,0.2886,10.1258,-0.0431,-9.7849,2.4002,9.8987
30.610,0.2795,10.1261,-0.0331,-9.7848,2.3842,9.8990
30.630,0.2611,10.1267,-0.0230,-9.7847,2.3842,9.8990
30.652,0.2519,10.1269,-0.0137,-9.7841,2.3670,9.8993
30.674,0.2426,10.1272,0.0014,-9.7838,2.3506,9.8991
30.694,0.2334,10.1274,0.0114,-9.7837,2.3506,9.8991
30.716,0.2242,10.1276,0.0215,-9.7835,2.3346,9.8993
30.738,0.2057,10.1281,0.0315,-9.7833,2.3174,9.8995
30.758,0.1964,10.1283,0.0431,-9.7820,2.3174,9.8995
30.780,0.1871,10.1285,0.0532,-9.7818,2.2987,9.8986
30.802,0.1779,10.1286,0.0633,-9.7815,2.2987,9.8986
30.822,0.1686,10.1288,0.0734,-9.7811,2.2825,9.8986
30.844,0.1593,10.1289,0.0892,-9.7800,2.2654,9.8986
30.866,0.1407,10.1291,0.0993,-9.7796,2.2654,9.8986
30.888,0.1314,10.1292,0.1094,-9.7791,2.2475,9.8978
30.908,0.1221,10.1292,0.1195,-9.7787,2.2313,9.8976
30.930,0.1128,10.1293,0.1296,-9.7782,2.2313,9.8976
30.952,0.1035,10.1293,0.1389,-9.7765,2.2142,9.8973
30.972,0.0849,10.1292,0.1490,-9.7759,2.1978,9.8956
30.994,0.0756,10.1292,0.1641,-9.7750,2.1978,9.8956
31.016,0.0663,10.1291,0.1742,-9.7744,2.1816,9.8952
31.036,0.0569,10.1291,0.1843,-9.7738,2.1816,9.8952
31.058,0.0476,10.1290,0.1934,-9.7700,2.1645,9.8947
31.080,0.0291,10.1289,0.2034,-9.7693,2.1482,9.8908
31.100,0.0198,10.1289,0.2134,-9.7687,2.1482,9.8908
31.122,0.0106,10.1289,0.2233,-9.7681,2.1322,9.8902
31.144,0.0014,10.1290,0.2401,-9.7676,2.1153,9.8898
31.164,-0.0078,10.1290,0.2500,-9.7670,2.1153,9.8898
31.186,-0.0170,10.1290,0.2600,-9.7664,2.0965,9.8898
31.208,-0.0354,10.1291,0.2699,-9.7658,2.0806,9.8894
31.228,-0.0446,10.1291,0.2798,-9.7652,2.0806,9.8894
31.250,-0.0538,10.1291,0.2907,-9.7658,2.0638,9.8888
31.272,-0.0630,10.1291,0.3006,-9.7652,2.0459,9.8896
31.292,-0.0722,10.1291,0.3105,-9.7646,2.0459,9.8896
31.314,-0.0905,10.1290,0.3254,-9.7637,2.0300,9.8891
31.336,-0.0997,10.1290,0.3353,-9.7631,2.0300,9.8891
31.356,-0.1088,10.1289,0.3455,-9.7630,2.0132,9.8886
31.378,-0.1180,10.1288,0.3554,-9.7623,1.9960,9.8885
31.400,-0.1272,10.1287,0.3653,-9.7616,1.9960,9.8885
31.420,-0.1363,10.1286,0.3752,-9.7609,1.9802,9.8879
31.442,-0.1547,10.1284,0.3851,-9.7602,1.9634,9.8872
31.464,-0.1638,10.1282,0.4002,-9.7602,1.9634,9.8872
31.484,-0.1730,10.1281,0.4101,-9.7595,1.9462,9.8876
31.506,-0.1822,10.1279,0.4200,-9.7587,1.9304,9.8869
31.528,-0.1913,10.1277,0.4299,-9.7579,1.9304,9.8869
31.548,-0.2097,10.1273,0.4398,-9.7584,1.9135,9.8860
31.570,-0.2188,10.1270,0.4497,-9.7576,1.9135,9.8860
31.592,-0.2280,10.1268,0.4596,-9.7568,1.8967,9.8865
31.612,-0.2372,10.1265,0.4695,-9.7559,1.8808,9.8857
31.634,-0.2464,10.1263,0.4843,-9.7547,1.8808,9.8857
31.656,-0.2647,10.1257,0.4944,-9.7536,1.8640,9.8847
31.676,-0.2739,10.1254,0.5043,-9.7527,1.8469,9.8835
31.698,-0.2831,10.1250,0.5142,-9.7517,1.8469,9.8835
31.720,-0.2922,10.1247,0.5240,-9.7507,1.8311,9.8825
31.740,-0.3014,10.1243,0.5339,-9.7497,1.8143,9.8813
31.762,-0.3106,10.1239,0.5457,-9.7498,1.8143,9.8813
31.784,-0.3290,10.1231,0.5605,-9.7482,1.7955,9.8813
31.804,-0.3381,10.1227,0.5704,-9.7472,1.7796,9.8801
31.826,-0.3473,10.1223,0.5803,-9.7461,1.7796,9.8801
31.848,-0.3565,10.1218,0.5893,-9.7452,1.7628,9.8787
31.868,-0.3657,10.1213,0.5991,-9.7440,1.7628,9.8787
31.890,-0.3840,10.1204,0.6090,-9.7429,1.7469,9.8774
31.912,-0.3932,10.1199,0.6188,-9.7417,1.7311,9.8760
31.932,-0.4023,10.1194,0.6287,-9.7405,1.7311,9.8760
31.954,-0.4115,10.1189,0.6432,-9.7401,1.7143,9.8745
31.976,-0.4207,10.1184,0.6530,-9.7389,1.6978,9.8745
31.996,-0.4298,10.1179,0.6629,-9.7377,1.6978,9.8745
32.016,-0.4481,10.1168,0.6727,-9.7365,1.6820,9.8730
32.038,-0.4573,10.1163,0.6825,-9.7353,1.6653,9.8714
32.058,-0.4664,10.1158,0.6899,-9.7346,1.6653,9.8714
32.080,-0.4755,10.1153,0.6996,-9.7333,1.6511,9.8702
32.100,-0.4847,10.1147,0.7094,-9.7320,1.6511,9.8702
32.122,-0.4938,10.1141,0.7191,-9.7307,1.6355,9.8687
32.144,-0.5121,10.1130,0.7388,-9.7317,1.6188,9.8669
32.166,-0.5213,10.1123,0.7486,-9.7304,1.6188,9.8669
32.186,-0.5304,10.1116,0.7585,-9.7291,1.5969,9.8684
32.208,-0.5396,10.1109,0.7683,-9.7277,1.5811,9.8667
32.228,-0.5488,10.1101,0.7781,-9.7262,1.5811,9.8667
32.250,-0.5672,10.1084,0.7872,-9.7246,1.5645,9.8646
32.272,-0.5765,10.1075,0.7971,-9.7229,1.5484,9.8622
32.294,-0.5857,10.1065,0.8118,-9.7204,1.5484,9.8622
32.314,-0.5949,10.1056,0.8217,-9.7186,1.5326,9.8600
32.336,-0.6041,10.1046,0.8315,-9.7168,1.5326,9.8600
32.356,-0.6134,10.1036,0.8408,-9.7160,1.5158,9.8574
32.378,-0.6318,10.1015,0.8506,-9.7141,1.4996,9.8559
32.400,-0.6409,10.1004,0.8603,-9.7123,1.4996,9.8559
32.422,-0.6501,10.0993,0.8700,-9.7104,1.4839,9.8533
32.442,-0.6592,10.0983,0.8797,-9.7085,1.4673,9.8505
32.464,-0.6683,10.0972,0.8920,-9.7065,1.4673,9.8505
32.484,-0.6865,10.0948,0.9016,-9.7044,1.4531,9.8487
32.506,-0.6956,10.0935,0.9112,-9.7023,1.4377,9.8458
32.528,-0.7046,10.0922,0.9208,-9.7001,1.4377,9.8458
32.550,-0.7137,10.0908,0.9286,-9.7002,1.4212,9.8425
32.572,-0.7227,10.0895,0.9381,-9.6979,1.4068,9.8415
32.594,-0.7408,10.0866,0.9524,-9.6945,1.4068,9.8415
32.614,-0.7498,10.0851,0.9619,-9.6921,1.3915,9.8382
32.636,-0.7588,10.0836,0.9713,-9.6897,1.3915,9.8382
32.656,-0.7678,10.0820,0.9842,-9.6911,1.3752,9.8345
32.678,-0.7768,10.0805,0.9938,-9.6887,1.3555,9.8350
32.700,-0.7947,10.0773,1.0033,-9.6863,1.3555,9.8350
32.722,-0.8037,10.0756,1.0129,-9.6839,1.3402,9.8316
32.742,-0.8127,10.0740,1.0224,-9.6814,1.3239,9.8277
32.764,-0.8217,10.0723,1.0355,-9.6806,1.3239,9.8277
32.784,-0.8306,10.0706,1.0450,-9.6781,1.3089,9.8270
32.806,-0.8396,10.0688,1.0546,-9.6756,1.2936,9.8234
32.828,-0.8575,10.0653,1.0641,-9.6730,1.2936,9.8234
32.850,-0.8665,10.0635,1.0728,-9.6734,1.2772,9.8194
32.870,-0.8754,10.0616,1.0823,-9.6708,1.2772,9.8194
32.892,-0.8844,10.0597,1.0918,-9.6682,1.2619,9.8186
32.912,-0.8933,10.0578,1.1013,-9.6655,1.2465,9.8148
32.934,-0.9112,10.0540,1.1156,-9.6615,1.2465,9.8148
32.956,-0.9201,10.0520,1.1263,-9.6643,1.2292,9.8104
32.978,-0.9291,10.0501,1.1359,-9.6617,1.2128,9.8123
32.998,-0.9380,10.0481,1.1454,-9.6590,1.2128,9.8123
33.020,-0.9469,10.0461,1.1550,-9.6563,1.1974,9.8084
