t,phase,ego_x,ego_y,gps_x,gps_y,err
26.359,denied,3.3616,1.0101,3.0629,0.9670,0.3018
26.410,denied,3.3616,1.0101,3.0629,0.9670,0.3018
26.460,denied,3.3717,1.0188,3.0629,0.9670,0.3132
26.511,denied,3.3717,1.0188,3.0629,0.9670,0.3132
26.561,denied,3.3717,1.0188,3.0629,0.9670,0.3132
26.612,denied,3.3818,1.0275,3.0629,0.9670,0.3246
26.662,denied,3.3818,1.0275,3.0629,0.9670,0.3246
26.713,denied,3.3818,1.0275,3.0629,0.9670,0.3246
26.763,denied,3.3925,1.0351,3.0629,0.9670,0.3366
26.814,denied,3.3925,1.0351,3.0629,0.9670,0.3366
26.864,denied,3.3925,1.0351,3.0629,0.9670,0.3366
26.915,denied,3.4132,1.0515,3.0629,0.9670,0.3604
26.965,denied,3.4132,1.0515,3.0629,0.9670,0.3604
27.016,denied,3.4132,1.0515,3.0629,0.9670,0.3604
27.066,denied,3.4231,1.0603,3.0629,0.9670,0.3722
27.116,denied,3.4231,1.0603,3.0629,0.9670,0.3722
27.167,denied,3.4231,1.0603,3.0629,0.9670,0.3722
27.217,denied,3.4330,1.0691,3.0629,0.9670,0.3840
27.268,denied,3.4330,1.0691,3.0629,0.9670,0.3840
27.318,denied,3.4330,1.0691,3.0629,0.9670,0.3840
27.369,denied,3.4545,1.0865,3.0629,0.9670,0.4095
27.419,denied,3.4545,1.0865,3.3381,1.2312,0.1857
27.469,denied,3.4545,1.0865,3.3381,1.2312,0.1857
27.520,denied,3.4545,1.0865,3.3381,1.2312,0.1857
27.571,denied,3.4748,1.1032,3.3381,1.2312,0.1873
27.621,denied,3.4748,1.1032,3.3381,1.2312,0.1873
27.672,denied,3.4748,1.1032,3.3381,1.2312,0.1873
27.723,denied,3.4846,1.1121,3.3381,1.2312,0.1887
27.773,denied,3.4846,1.1121,3.3381,1.2312,0.1887
27.823,denied,3.4846,1.1121,3.3381,1.2312,0.1887
27.874,denied,3.5048,1.1291,3.3381,1.2312,0.1955
27.924,denied,3.5048,1.1291,3.3381,1.2312,0.1955
27.975,denied,3.5048,1.1291,3.3381,1.2312,0.1955
28.025,denied,3.5146,1.1382,3.3381,1.2312,0.1995
28.075,denied,3.5146,1.1382,3.3381,1.2312,0.1995
28.126,denied,3.5146,1.1382,3.3381,1.2312,0.1995
28.177,denied,3.5346,1.1552,3.3381,1.2312,0.2107
28.227,denied,3.5346,1.1552,3.3381,1.2312,0.2107
28.277,denied,3.5346,1.1552,3.3381,1.2312,0.2107
28.328,denied,3.5452,1.1651,3.3381,1.2312,0.2173
28.378,denied,3.5452,1.1651,3.3381,1.2312,0.2173
28.429,denied,3.5452,1.1651,3.3381,1.2312,0.2173
28.479,denied,3.5651,1.1824,3.3381,1.2312,0.2322
28.530,denied,3.5651,1.1824,3.3381,1.2312,0.2322
28.580,denied,3.5651,1.1824,3.3381,1.2312,0.2322
28.631,denied,3.5841,1.2008,3.3381,1.2312,0.2479
28.681,denied,3.5841,1.2008,3.3381,1.2312,0.2479
28.732,denied,3.5841,1.2008,3.3381,1.2312,0.2479
28.782,denied,3.5944,1.2091,3.3381,1.2312,0.2573
28.833,denied,3.5944,1.2091,3.3381,1.2312,0.2573
28.883,denied,3.5944,1.2091,3.3381,1.2312,0.2573
28.934,denied,3.6039,1.2184,3.3381,1.2312,0.2661
28.984,denied,3.6039,1.2184,3.3381,1.2312,0.2661
29.035,denied,3.6039,1.2184,3.3381,1.2312,0.2661
29.085,denied,3.6338,1.2461,3.3381,1.2312,0.2961
29.135,denied,3.6338,1.2461,3.3381,1.2312,0.2961
29.186,denied,3.6338,1.2461,3.3381,1.2312,0.2961
29.237,denied,3.6432,1.2555,3.3381,1.2312,0.3060
29.287,denied,3.6432,1.2555,3.3381,1.2312,0.3060
29.337,denied,3.6432,1.2555,3.3381,1.2312,0.3060
29.388,denied,3.6627,1.2733,3.3381,1.2312,0.3272
29.438,denied,3.6627,1.2733,3.3381,1.2312,0.3272
29.489,denied,3.6627,1.2733,3.3381,1.2312,0.3272
29.539,denied,3.6820,1.2913,3.3381,1.2312,0.3491
29.590,denied,3.6820,1.2913,3.3381,1.2312,0.3491
29.640,denied,3.6820,1.2913,3.3381,1.2312,0.3491
29.691,denied,3.6911,1.3008,3.3381,1.2312,0.3598
29.741,denied,3.6911,1.3008,3.3381,1.2312,0.3598
29.792,denied,3.6911,1.3008,3.3381,1.2312,0.3598
29.842,denied,3.7101,1.3192,3.3381,1.2312,0.3823
29.893,denied,3.7101,1.3192,3.3381,1.2312,0.3823
29.943,denied,3.7101,1.3192,3.3381,1.2312,0.3823
29.994,denied,3.7199,1.3298,3.3381,1.2312,0.3943
30.044,denied,3.7199,1.3298,3.3381,1.2312,0.3943
30.095,denied,3.7199,1.3298,3.3381,1.2312,0.3943
30.145,denied,3.7386,1.3484,3.3381,1.2312,0.4173
30.196,denied,3.7386,1.3484,3.6075,1.5143,0.2115
30.246,denied,3.7386,1.3484,3.6075,1.5143,0.2115
30.297,denied,3.7386,1.3484,3.6075,1.5143,0.2115
30.347,denied,3.7658,1.3772,3.6075,1.5143,0.2094
30.398,denied,3.7658,1.3772,3.6075,1.5143,0.2094
30.448,denied,3.7658,1.3772,3.6075,1.5143,0.2094
30.499,denied,3.7744,1.3874,3.6075,1.5143,0.2097
30.550,denied,3.7744,1.3874,3.6075,1.5143,0.2097
30.601,denied,3.7744,1.3874,3.6075,1.5143,0.2097
30.652,denied,3.7926,1.4065,3.6075,1.5143,0.2142
30.702,denied,3.7926,1.4065,3.6075,1.5143,0.2142
30.752,denied,3.7926,1.4065,3.6075,1.5143,0.2142
30.803,denied,3.8114,1.4265,3.6075,1.5143,0.2220
30.853,denied,3.8114,1.4265,3.6075,1.5143,0.2220
30.904,denied,3.8114,1.4265,3.6075,1.5143,0.2220
30.954,denied,3.8280,1.4473,3.6075,1.5143,0.2305
31.005,denied,3.8280,1.4473,3.6075,1.5143,0.2305
31.055,denied,3.8280,1.4473,3.6075,1.5143,0.2305
31.106,denied,3.8375,1.4564,3.6075,1.5143,0.2372
31.156,denied,3.8375,1.4564,3.6075,1.5143,0.2372
31.207,denied,3.8375,1.4564,3.6075,1.5143,0.2372
31.257,denied,3.8538,1.4774,3.6075,1.5143,0.2490
31.307,denied,3.8538,1.4774,3.6075,1.5143,0.2490
31.358,denied,3.8538,1.4774,3.6075,1.5143,0.2490
31.408,denied,3.8712,1.4973,3.6075,1.5143,0.2642
31.459,denied,3.8712,1.4973,3.6075,1.5143,0.2642
31.509,denied,3.8712,1.4973,3.6075,1.5143,0.2642
31.560,denied,3.8800,1.5087,3.6075,1.5143,0.2725
31.610,denied,3.8800,1.5087,3.6075,1.5143,0.2725
31.661,denied,3.8800,1.5087,3.6075,1.5143,0.2725
31.711,denied,3.8971,1.5288,3.6075,1.5143,0.2899
31.761,denied,3.8971,1.5288,3.6075,1.5143,0.2899
31.812,denied,3.8971,1.5288,3.6075,1.5143,0.2899
31.862,denied,3.9063,1.5382,3.6075,1.5143,0.2997
31.913,denied,3.9063,1.5382,3.6075,1.5143,0.2997
31.963,denied,3.9063,1.5382,3.6075,1.5143,0.2997
32.014,denied,3.9311,1.5694,3.6075,1.5143,0.3282
32.064,denied,3.9311,1.5694,3.6075,1.5143,0.3282
32.115,denied,3.9311,1.5694,3.6075,1.5143,0.3282
32.165,denied,3.9389,1.5803,3.6075,1.5143,0.3378
32.216,denied,3.9389,1.5803,3.6075,1.5143,0.3378
32.266,denied,3.9389,1.5803,3.6075,1.5143,0.3378
32.317,denied,3.9563,1.6015,3.6075,1.5143,0.3595
32.367,denied,3.9563,1.6015,3.6075,1.5143,0.3595
32.417,denied,3.9563,1.6015,3.6075,1.5143,0.3595
32.468,denied,3.9639,1.6124,3.6075,1.5143,0.3696
32.518,denied,3.9639,1.6124,3.6075,1.5143,0.3696
32.569,denied,3.9639,1.6124,3.6075,1.5143,0.3696
32.619,denied,3.9804,1.6331,3.6075,1.5143,0.3913
32.669,denied,3.9804,1.6331,3.6075,1.5143,0.3913
32.720,denied,3.9804,1.6331,3.6075,1.5143,0.3913
32.770,denied,3.9955,1.6551,3.6075,1.5143,0.4127
32.821,denied,3.9955,1.6551,3.6075,1.5143,0.4127
32.871,denied,3.9955,1.6551,3.6075,1.5143,0.4127
32.922,denied,4.0042,1.6650,3.6075,1.5143,0.4243
32.972,denied,4.0042,1.6650,3.8615,1.8405,0.2262
33.022,denied,4.0042,1.6650,3.8615,1.8405,0.2262
33.073,denied,4.0042,1.6650,3.8615,1.8405,0.2262
33.123,denied,4.0191,1.6870,3.8615,1.8405,0.2199
33.174,denied,4.0191,1.6870,3.8615,1.8405,0.2199
33.224,denied,4.0191,1.6870,3.8615,1.8405,0.2199
33.275,denied,4.0358,1.7090,3.8615,1.8405,0.2183
33.325,denied,4.0358,1.7090,3.8615,1.8405,0.2183
33.376,denied,4.0358,1.7090,3.8615,1.8405,0.2183
33.426,denied,4.0515,1.7300,3.8615,1.8405,0.2197
33.476,denied,4.0515,1.7300,3.8615,1.8405,0.2197
33.527,denied,4.0515,1.7300,3.8615,1.8405,0.2197
33.578,denied,4.0658,1.7522,3.8615,1.8405,0.2225
33.628,denied,4.0658,1.7522,3.8615,1.8405,0.2225
33.679,denied,4.0658,1.7522,3.8615,1.8405,0.2225
33.730,denied,4.0742,1.7624,3.8615,1.8405,0.2265
33.780,denied,4.0742,1.7624,3.8615,1.8405,0.2265
33.830,denied,4.0742,1.7624,3.8615,1.8405,0.2265
33.881,denied,4.0896,1.7838,3.8615,1.8405,0.2350
33.931,denied,4.0896,1.7838,3.8615,1.8405,0.2350
33.982,denied,4.0896,1.7838,3.8615,1.8405,0.2350
34.033,denied,4.1043,1.8071,3.8615,1.8405,0.2451
34.083,denied,4.1043,1.8071,3.8615,1.8405,0.2451
34.133,denied,4.1043,1.8071,3.8615,1.8405,0.2451
34.184,denied,4.1125,1.8174,3.8615,1.8405,0.2521
34.234,denied,4.1125,1.8174,3.8615,1.8405,0.2521
34.285,denied,4.1125,1.8174,3.8615,1.8405,0.2521
34.335,denied,4.1268,1.8398,3.8615,1.8405,0.2652
34.386,denied,4.1268,1.8398,3.8615,1.8405,0.2652
34.436,denied,4.1268,1.8398,3.8615,1.8405,0.2652
34.487,denied,4.1349,1.8502,3.8615,1.8405,0.2735
34.538,denied,4.1349,1.8502,3.8615,1.8405,0.2735
34.588,denied,4.1349,1.8502,3.8615,1.8405,0.2735
34.639,denied,4.1494,1.8724,3.8615,1.8405,0.2896
34.689,denied,4.1494,1.8724,3.8615,1.8405,0.2896
34.740,denied,4.1494,1.8724,3.8615,1.8405,0.2896
34.790,denied,4.1656,1.8948,3.8615,1.8405,0.3089
34.841,denied,4.1656,1.8948,3.8615,1.8405,0.3089
34.891,denied,4.1656,1.8948,3.8615,1.8405,0.3089
34.942,denied,4.1810,1.9163,3.8615,1.8405,0.3284
34.992,denied,4.1810,1.9163,3.8615,1.8405,0.3284
35.043,denied,4.1810,1.9163,3.8615,1.8405,0.3284
35.093,denied,4.1885,1.9272,3.8615,1.8405,0.3383
35.143,denied,4.1885,1.9272,3.8615,1.8405,0.3383
35.194,denied,4.1885,1.9272,3.8615,1.8405,0.3383
35.244,denied,4.2039,1.9487,3.8615,1.8405,0.3591
35.295,denied,4.2039,1.9487,3.8615,1.8405,0.3591
35.345,denied,4.2039,1.9487,3.8615,1.8405,0.3591
35.396,denied,4.2185,1.9708,3.8615,1.8405,0.3800
35.446,denied,4.2185,1.9708,3.8615,1.8405,0.3800
35.497,denied,4.2185,1.9708,3.8615,1.8405,0.3800
35.547,denied,4.2343,1.9934,3.8615,1.8405,0.4029
35.598,denied,4.2343,1.9934,4.1063,2.2000,0.2430
35.648,denied,4.2343,1.9934,4.1063,2.2000,0.2430
35.698,denied,4.2343,1.9934,4.1063,2.2000,0.2430
35.749,denied,4.2491,2.0153,4.1063,2.2000,0.2335
35.799,denied,4.2491,2.0153,4.1063,2.2000,0.2335
35.850,denied,4.2491,2.0153,4.1063,2.2000,0.2335
35.900,denied,4.2561,2.0266,4.1063,2.2000,0.2292
35.951,denied,4.2561,2.0266,4.1063,2.2000,0.2292
36.001,denied,4.2561,2.0266,4.1063,2.2000,0.2292
36.052,denied,4.2707,2.0486,4.1063,2.2000,0.2235
36.102,denied,4.2707,2.0486,4.1063,2.2000,0.2235
36.153,denied,4.2707,2.0486,4.1063,2.2000,0.2235
36.204,denied,4.2850,2.0706,4.1063,2.2000,0.2206
36.254,denied,4.2850,2.0706,4.1063,2.2000,0.2206
36.304,denied,4.2850,2.0706,4.1063,2.2000,0.2206
36.355,denied,4.2916,2.0822,4.1063,2.2000,0.2196
36.405,denied,4.2916,2.0822,4.1063,2.2000,0.2196
36.456,denied,4.2916,2.0822,4.1063,2.2000,0.2196
36.506,denied,4.3064,2.1056,4.1063,2.2000,0.2213
36.556,denied,4.3064,2.1056,4.1063,2.2000,0.2213
36.607,denied,4.3064,2.1056,4.1063,2.2000,0.2213
36.657,denied,4.3192,2.1288,4.1063,2.2000,0.2245
36.708,denied,4.3192,2.1288,4.1063,2.2000,0.2245
36.758,denied,4.3192,2.1288,4.1063,2.2000,0.2245
36.809,denied,4.3329,2.1512,4.1063,2.2000,0.2318
36.859,denied,4.3329,2.1512,4.1063,2.2000,0.2318
36.910,denied,4.3329,2.1512,4.1063,2.2000,0.2318
36.960,denied,4.3467,2.1739,4.1063,2.2000,0.2418
37.011,denied,4.3467,2.1739,4.1063,2.2000,0.2418
37.061,denied,4.3467,2.1739,4.1063,2.2000,0.2418
37.112,denied,4.3529,2.1856,4.1063,2.2000,0.2471
37.162,denied,4.3529,2.1856,4.1063,2.2000,0.2471
37.213,denied,4.3529,2.1856,4.1063,2.2000,0.2471
37.263,denied,4.3671,2.2093,4.1063,2.2000,0.2610
37.314,denied,4.3671,2.2093,4.1063,2.2000,0.2610
37.364,denied,4.3671,2.2093,4.1063,2.2000,0.2610
37.414,denied,4.3794,2.2328,4.1063,2.2000,0.2751
37.465,denied,4.3794,2.2328,4.1063,2.2000,0.2751
37.515,denied,4.3794,2.2328,4.1063,2.2000,0.2751
37.566,denied,4.3927,2.2555,4.1063,2.2000,0.2917
37.616,denied,4.3927,2.2555,4.1063,2.2000,0.2917
37.667,denied,4.3927,2.2555,4.1063,2.2000,0.2917
37.717,denied,4.3988,2.2672,4.1063,2.2000,0.3002
37.768,denied,4.3988,2.2672,4.1063,2.2000,0.3002
37.819,denied,4.3988,2.2672,4.1063,2.2000,0.3002
37.869,denied,4.4120,2.2901,4.1063,2.2000,0.3187
37.919,denied,4.4120,2.2901,4.1063,2.2000,0.3187
37.970,denied,4.4120,2.2901,4.1063,2.2000,0.3187
38.020,denied,4.4187,2.3028,4.1063,2.2000,0.3290
38.071,denied,4.4187,2.3028,4.1063,2.2000,0.3290
38.121,denied,4.4187,2.3028,4.1063,2.2000,0.3290
38.172,denied,4.4318,2.3258,4.1063,2.2000,0.3490
38.222,denied,4.4318,2.3258,4.3627,2.5401,0.2252
38.273,denied,4.4318,2.3258,4.3627,2.5401,0.2252
38.323,denied,4.4318,2.3258,4.3627,2.5401,0.2252
38.374,denied,4.4509,2.3603,4.3627,2.5401,0.2003
38.424,denied,4.4509,2.3603,4.3627,2.5401,0.2003
38.474,denied,4.4509,2.3603,4.3627,2.5401,0.2003
38.525,denied,4.4578,2.3716,4.3627,2.5401,0.1935
38.575,denied,4.4578,2.3716,4.3627,2.5401,0.1935
38.626,denied,4.4578,2.3716,4.3627,2.5401,0.1935
38.676,denied,4.4700,2.3952,4.3627,2.5401,0.1804
38.727,denied,4.4700,2.3952,4.3627,2.5401,0.1804
38.777,denied,4.4700,2.3952,4.3627,2.5401,0.1804
38.828,denied,4.4775,2.4075,4.3627,2.5401,0.1754
38.878,denied,4.4775,2.4075,4.3627,2.5401,0.1754
38.928,denied,4.4775,2.4075,4.3627,2.5401,0.1754
38.979,denied,4.4897,2.4310,4.3627,2.5401,0.1674
39.029,denied,4.4897,2.4310,4.3627,2.5401,0.1674
39.081,denied,4.4897,2.4310,4.3627,2.5401,0.1674
39.132,denied,4.5024,2.4541,4.3627,2.5401,0.1641
39.182,denied,4.5024,2.4541,4.3627,2.5401,0.1641
39.233,denied,4.5024,2.4541,4.3627,2.5401,0.1641
39.283,denied,4.5150,2.4773,4.3627,2.5401,0.1647
39.334,denied,4.5150,2.4773,4.3627,2.5401,0.1647
39.384,denied,4.5150,2.4773,4.3627,2.5401,0.1647
39.435,denied,4.5266,2.5011,4.3627,2.5401,0.1685
39.485,denied,4.5266,2.5011,4.3627,2.5401,0.1685
39.536,denied,4.5266,2.5011,4.3627,2.5401,0.1685
39.586,denied,4.5338,2.5135,4.3627,2.5401,0.1731
39.636,denied,4.5338,2.5135,4.3627,2.5401,0.1731
39.687,denied,4.5338,2.5135,4.3627,2.5401,0.1731
39.737,denied,4.5516,2.5489,4.3627,2.5401,0.1891
39.788,denied,4.5516,2.5489,4.3627,2.5401,0.1891
39.838,denied,4.5516,2.5489,4.3627,2.5401,0.1891
39.889,denied,4.5626,2.5729,4.3627,2.5401,0.2025
39.939,denied,4.5626,2.5729,4.3627,2.5401,0.2025
39.990,denied,4.5626,2.5729,4.3627,2.5401,0.2025
40.040,denied,4.5690,2.5844,4.3627,2.5401,0.2110
40.091,denied,4.5690,2.5844,4.3627,2.5401,0.2110
40.141,denied,4.5690,2.5844,4.3627,2.5401,0.2110
40.192,denied,4.5797,2.6086,4.3627,2.5401,0.2276
40.242,denied,4.5797,2.6086,4.3627,2.5401,0.2276
40.293,denied,4.5797,2.6086,4.3627,2.5401,0.2276
40.343,denied,4.5867,2.6212,4.3627,2.5401,0.2382
40.393,denied,4.5867,2.6212,4.3627,2.5401,0.2382
40.444,denied,4.5867,2.6212,4.3627,2.5401,0.2382
40.495,denied,4.6034,2.6571,4.3627,2.5401,0.2676
40.545,denied,4.6034,2.6571,4.3627,2.5401,0.2676
40.595,denied,4.6034,2.6571,4.3627,2.5401,0.2676
40.646,denied,4.6085,2.6693,4.3627,2.5401,0.2776
40.696,denied,4.6085,2.6693,4.3627,2.5401,0.2776
40.747,denied,4.6085,2.6693,4.3627,2.5401,0.2776
40.797,denied,4.6197,2.6933,4.3627,2.5401,0.2992
40.848,denied,4.6197,2.6933,4.5679,2.8899,0.2033
40.898,denied,4.6197,2.6933,4.5679,2.8899,0.2033
40.949,denied,4.6197,2.6933,4.5679,2.8899,0.2033
40.999,denied,4.6362,2.7307,4.5679,2.8899,0.1733
41.049,denied,4.6362,2.7307,4.5679,2.8899,0.1733
41.100,denied,4.6362,2.7307,4.5679,2.8899,0.1733
41.151,denied,4.6471,2.7547,4.5679,2.8899,0.1566
41.201,denied,4.6471,2.7547,4.5679,2.8899,0.1566
41.252,denied,4.6471,2.7547,4.5679,2.8899,0.1566
41.302,denied,4.6518,2.7671,4.5679,2.8899,0.1487
41.352,denied,4.6518,2.7671,4.5679,2.8899,0.1487
41.403,denied,4.6518,2.7671,4.5679,2.8899,0.1487
41.454,denied,4.6671,2.8037,4.5679,2.8899,0.1314
41.504,denied,4.6671,2.8037,4.5679,2.8899,0.1314
41.555,denied,4.6671,2.8037,4.5679,2.8899,0.1314
41.605,denied,4.6774,2.8280,4.5679,2.8899,0.1258
41.655,denied,4.6774,2.8280,4.5679,2.8899,0.1258
41.706,denied,4.6774,2.8280,4.5679,2.8899,0.1258
41.757,denied,4.6824,2.8415,4.5679,2.8899,0.1243
41.807,denied,4.6824,2.8415,4.5679,2.8899,0.1243
41.858,denied,4.6824,2.8415,4.5679,2.8899,0.1243
41.908,denied,4.6925,2.8659,4.5679,2.8899,0.1269
41.959,denied,4.6925,2.8659,4.5679,2.8899,0.1269
42.009,denied,4.6925,2.8659,4.5679,2.8899,0.1269
42.060,denied,4.7011,2.8908,4.5679,2.8899,0.1332
42.110,denied,4.7011,2.8908,4.5679,2.8899,0.1332
42.160,denied,4.7011,2.8908,4.5679,2.8899,0.1332
42.211,denied,4.7109,2.9153,4.5679,2.8899,0.1452
42.261,denied,4.7109,2.9153,4.5679,2.8899,0.1452
42.312,denied,4.7109,2.9153,4.5679,2.8899,0.1452
42.362,denied,4.7204,2.9399,4.5679,2.8899,0.1605
42.412,denied,4.7204,2.9399,4.5679,2.8899,0.1605
42.463,denied,4.7204,2.9399,4.5679,2.8899,0.1605
42.513,denied,4.7291,2.9662,4.5679,2.8899,0.1783
42.564,denied,4.7291,2.9662,4.5679,2.8899,0.1783
42.614,denied,4.7291,2.9662,4.5679,2.8899,0.1783
42.665,denied,4.7383,2.9909,4.5679,2.8899,0.1981
42.715,denied,4.7383,2.9909,4.5679,2.8899,0.1981
42.766,denied,4.7383,2.9909,4.5679,2.8899,0.1981
42.816,denied,4.7474,3.0157,4.5679,2.8899,0.2192
42.866,denied,4.7474,3.0157,4.5679,2.8899,0.2192
